Time	Dev1/ai0	Dev1/ai1	
3.974830e+001	0.973153	0.972824	
3.984830e+001	0.972988	0.973153	
3.994830e+001	0.973153	0.972824	
4.004830e+001	0.972988	0.972988	
4.014830e+001	0.972988	0.972824	
4.024830e+001	0.973153	0.972824	
4.034830e+001	0.973153	0.972988	
4.044830e+001	0.973153	0.973153	
4.054830e+001	0.972988	0.973153	
4.064830e+001	0.972988	0.972824	
4.074830e+001	0.973153	0.972824	
4.084830e+001	0.972988	0.972988	
4.094830e+001	0.972824	0.972988	
4.104830e+001	0.972988	0.972824	
4.114830e+001	0.972988	0.972988	
4.124830e+001	0.972988	0.972988	
4.134830e+001	0.972824	0.973153	
4.144830e+001	0.972824	0.972988	
4.154830e+001	0.972988	0.972824	
4.164830e+001	0.973317	0.972988	
4.174830e+001	0.972824	0.972988	
4.184830e+001	0.972988	0.972824	
4.194830e+001	0.973153	0.972824	
4.204830e+001	0.972988	0.972824	
4.214830e+001	0.972988	0.972988	
4.224830e+001	0.973153	0.973153	
4.234830e+001	0.972988	0.972988	
4.244830e+001	0.972988	0.973153	
4.254830e+001	0.972824	0.972988	
4.264830e+001	0.972988	0.972824	
4.274830e+001	0.972988	0.972824	
4.284830e+001	0.972824	0.973153	
4.294830e+001	0.973153	0.972824	
4.304830e+001	0.973153	0.972824	
4.314830e+001	0.972824	0.972988	
4.324830e+001	0.972988	0.972988	
4.334830e+001	0.972988	0.972988	
4.344830e+001	0.973153	0.972988	
4.354830e+001	0.972988	0.973153	
4.364830e+001	0.972988	0.973153	
4.374830e+001	0.973153	0.972824	
4.384830e+001	0.973153	0.972988	
4.394830e+001	0.972988	0.972988	
4.404830e+001	0.972824	0.973153	
4.414830e+001	0.972824	0.972988	
4.424830e+001	0.972988	0.972824	
4.434830e+001	0.972824	0.972988	
4.444830e+001	0.972988	0.973153	
4.454830e+001	0.972988	0.972988	
4.464830e+001	0.972824	0.973153	
4.474830e+001	0.972988	0.973153	
4.484830e+001	0.972988	0.973153	
4.494830e+001	0.973153	0.972988	
4.504830e+001	0.972824	0.973153	
4.514830e+001	0.973153	0.972988	
4.524830e+001	0.973153	0.972824	
4.534830e+001	0.973153	0.972988	
4.544830e+001	0.972988	0.972988	
4.554830e+001	0.973153	0.973153	
4.564830e+001	0.972988	0.972988	
4.574830e+001	0.972988	0.972824	
4.584830e+001	0.973153	0.972824	
4.594830e+001	0.972659	0.972988	
4.604830e+001	0.972988	0.972988	
4.614830e+001	0.972824	0.972824	
4.624830e+001	0.972988	0.972988	
4.634830e+001	0.973153	0.972988	
4.644830e+001	0.973153	0.972988	
4.654830e+001	0.972824	0.973153	
4.664830e+001	0.972824	0.973153	
4.674830e+001	0.972988	0.973153	
4.684830e+001	0.973153	0.972988	
4.694830e+001	0.972824	0.973317	
4.704830e+001	0.972824	0.972988	
4.714830e+001	0.972824	0.972988	
4.724830e+001	0.973153	0.972824	
4.734830e+001	0.972988	0.972824	
4.744830e+001	0.972824	0.973153	
4.754830e+001	0.972988	0.972988	
4.764830e+001	0.972988	0.972988	
4.774830e+001	0.972988	0.972988	
4.784830e+001	0.972988	0.972824	
4.794830e+001	0.972988	0.972988	
4.804830e+001	0.973317	0.972988	
4.814830e+001	0.973153	0.972988	
4.824830e+001	0.972988	0.972988	
4.834830e+001	0.972824	0.972988	
4.844830e+001	0.972988	0.972824	
4.854830e+001	0.972988	0.972988	
4.864830e+001	0.973153	0.972824	
4.874830e+001	0.972988	0.972824	
4.884830e+001	0.972824	0.973153	
4.894830e+001	0.973153	0.973153	
4.904830e+001	0.972659	0.973153	
4.914830e+001	0.973153	0.973153	
4.924830e+001	0.972824	0.972988	
4.934830e+001	0.972988	0.973153	
4.944830e+001	0.973153	0.972988	
4.954830e+001	0.973153	0.972824	
4.964830e+001	0.973153	0.973153	
4.974830e+001	0.973153	0.973153	
4.984830e+001	0.972988	0.972824	
4.994830e+001	0.972824	0.972988	
5.004830e+001	0.972988	0.972824	
5.014830e+001	0.972988	0.972988	
5.024830e+001	0.972824	0.973153	
5.034830e+001	0.972988	0.972988	
5.044830e+001	0.972824	0.972988	
5.054830e+001	0.973153	0.972988	
5.064830e+001	0.973153	0.972988	
5.074830e+001	0.972824	0.973153	
5.084830e+001	0.972824	0.973153	
5.094830e+001	0.972988	0.972988	
5.104830e+001	0.972988	0.972988	
5.114830e+001	0.973153	0.972824	
5.124830e+001	0.972988	0.972988	
5.134830e+001	0.972988	0.973153	
5.144830e+001	0.972824	0.972988	
5.154830e+001	0.973153	0.972988	
5.164830e+001	0.973153	0.972824	
5.174830e+001	0.972824	0.973153	
5.184830e+001	0.972824	0.972824	
5.194830e+001	0.972988	0.973153	
5.204830e+001	0.972824	0.972659	
5.214830e+001	0.972988	0.972988	
5.224830e+001	0.972824	0.972824	
5.234830e+001	0.972988	0.972988	
5.244830e+001	0.972659	0.973153	
5.254830e+001	0.972988	0.973153	
5.264830e+001	0.973153	0.973153	
5.274830e+001	0.972988	0.972988	
5.284830e+001	0.972988	0.972988	
5.294830e+001	0.972824	0.972988	
5.304830e+001	0.972824	0.972824	
5.314830e+001	0.972988	0.972988	
5.324830e+001	0.972824	0.972824	
5.334830e+001	0.972988	0.972988	
5.344830e+001	0.972988	0.972988	
5.354830e+001	0.972824	0.972988	
5.364830e+001	0.972988	0.972988	
5.374830e+001	0.972824	0.972988	
5.384830e+001	0.972988	0.972988	
5.394830e+001	0.973153	0.972824	
5.404830e+001	0.972824	0.972988	
5.414830e+001	0.972824	0.972824	
5.424830e+001	0.972988	0.972824	
5.434830e+001	0.972988	0.972824	
5.444830e+001	0.972988	0.973153	
5.454830e+001	0.972988	0.972824	
5.464830e+001	0.973153	0.972988	
5.474830e+001	0.972988	0.972824	
5.484830e+001	0.972988	0.972988	
5.494830e+001	0.972988	0.972988	
5.504830e+001	0.972824	0.972988	
5.514830e+001	0.972988	0.973153	
5.524830e+001	0.972824	0.972824	
5.534830e+001	0.972988	0.973153	
5.544830e+001	0.972988	0.972824	
5.554830e+001	0.973153	0.972988	
5.564830e+001	0.973153	0.972988	
5.574830e+001	0.972988	0.972824	
5.584830e+001	0.972824	0.972824	
5.594830e+001	0.972988	0.972988	
5.604830e+001	0.973153	0.973153	
5.614830e+001	0.972824	0.972988	
5.624830e+001	0.972824	0.972824	
5.634830e+001	0.972824	0.972824	
5.644830e+001	0.972988	0.972988	
5.654830e+001	0.973153	0.972988	
5.664830e+001	0.972824	0.973153	
5.674830e+001	0.973153	0.973153	
5.684830e+001	0.972824	0.973153	
5.694830e+001	0.972988	0.973153	
5.704830e+001	0.972988	0.973153	
5.714830e+001	0.972824	0.972988	
5.724830e+001	0.972988	0.972824	
5.734830e+001	0.972988	0.972659	
5.744830e+001	0.972659	0.972988	
5.754830e+001	0.972988	0.973317	
5.764830e+001	0.972988	0.972988	
5.774830e+001	0.972988	0.973153	
5.784830e+001	0.972824	0.973153	
5.794830e+001	0.973153	0.973153	
5.804830e+001	0.972988	0.973153	
5.814830e+001	0.972824	0.972988	
5.824830e+001	0.973153	0.972988	
5.834830e+001	0.972988	0.973153	
5.844830e+001	0.973153	0.972824	
5.854830e+001	0.972824	0.972988	
5.864830e+001	0.973153	0.972988	
5.874830e+001	0.973153	0.973153	
5.884830e+001	0.973153	0.973153	
5.894830e+001	0.972988	0.972988	
5.904830e+001	0.972988	0.973153	
5.914830e+001	0.972988	0.972659	
5.924830e+001	0.973153	0.972988	
5.934830e+001	0.973153	0.973153	
5.944830e+001	0.972988	0.973153	
5.954830e+001	0.973153	0.972988	
5.964830e+001	0.972988	0.972988	
5.974830e+001	0.972988	0.972988	
5.984830e+001	0.972988	0.973153	
5.994830e+001	0.972988	0.972988	
6.004830e+001	0.973153	0.973153	
6.014830e+001	0.972824	0.973153	
6.024830e+001	0.972988	0.972824	
6.034830e+001	0.973317	0.973153	
6.044830e+001	0.972824	0.973317	
6.054830e+001	0.972988	0.973153	
6.064830e+001	0.973153	0.972988	
6.074830e+001	0.972988	0.973153	
6.084830e+001	0.973153	0.972824	
6.094830e+001	0.972988	0.972988	
6.104830e+001	0.972988	0.973153	
6.114830e+001	0.972824	0.972824	
6.124830e+001	0.972988	0.973153	
6.134830e+001	0.972988	0.973153	
6.144830e+001	0.973153	0.973153	
6.154830e+001	0.972824	0.972824	
6.164830e+001	0.972988	0.973153	
6.174830e+001	0.972988	0.972988	
6.184830e+001	0.972824	0.972988	
6.194830e+001	0.973153	0.972824	
6.204830e+001	0.972824	0.972824	
6.214830e+001	0.972988	0.973153	
6.224830e+001	0.972988	0.972988	
6.234830e+001	0.972824	0.972988	
6.244830e+001	0.972988	0.972824	
6.254830e+001	0.972988	0.972988	
6.264830e+001	0.973153	0.972988	
6.274830e+001	0.973153	0.972988	
6.284830e+001	0.972824	0.972988	
6.294830e+001	0.973153	0.972824	
6.304830e+001	0.972659	0.972988	
6.314830e+001	0.973153	0.972988	
6.324830e+001	0.973153	0.972988	
6.334830e+001	0.972988	0.972824	
6.344830e+001	0.972988	0.973153	
6.354830e+001	0.972988	0.972988	
6.364830e+001	0.972824	0.972988	
6.374830e+001	0.973153	0.973153	
6.384830e+001	0.972988	0.972988	
6.394830e+001	0.972824	0.972988	
6.404830e+001	0.972824	0.973153	
6.414830e+001	0.973153	0.973153	
6.424830e+001	0.972824	0.972824	
6.434830e+001	0.973153	0.973317	
6.444830e+001	0.973317	0.973153	
6.454830e+001	0.972824	0.972988	
6.464830e+001	0.972824	0.972988	
6.474830e+001	0.972988	0.972988	
6.484830e+001	0.972824	0.972988	
6.494830e+001	0.972988	0.972988	
6.504830e+001	0.973153	0.972988	
6.514830e+001	0.972988	0.972988	
6.524830e+001	0.973153	0.972824	
6.534830e+001	0.972988	0.973153	
6.544830e+001	0.972824	0.973153	
6.554830e+001	0.972988	0.972824	
6.564830e+001	0.972659	0.972824	
6.574830e+001	0.973153	0.972988	
6.584830e+001	0.972824	0.972824	
6.594830e+001	0.972824	0.972824	
6.604830e+001	0.972988	0.973153	
6.614830e+001	0.972988	0.972988	
6.624830e+001	0.973153	0.973153	
6.634830e+001	0.973153	0.973153	
6.644830e+001	0.973153	0.973153	
6.654830e+001	0.973153	0.972988	
6.664830e+001	0.972988	0.972988	
6.674830e+001	0.972988	0.972824	
6.684830e+001	0.972824	0.972988	
6.694830e+001	0.972824	0.972824	
6.704830e+001	0.972824	0.972824	
6.714830e+001	0.972988	0.973153	
6.724830e+001	0.972988	0.972824	
6.734830e+001	0.972824	0.972988	
6.744830e+001	0.972824	0.972824	
6.754830e+001	0.972988	0.972988	
6.764830e+001	0.972988	0.972988	
6.774830e+001	0.973153	0.972824	
6.784830e+001	0.972988	0.973153	
6.794830e+001	0.972824	0.972988	
6.804830e+001	0.972988	0.972988	
6.814830e+001	0.972824	0.972988	
6.824830e+001	0.972824	0.972988	
6.834830e+001	0.972988	0.972824	
6.844830e+001	0.972824	0.972824	
6.854830e+001	0.972824	0.972824	
6.864830e+001	0.972988	0.972988	
6.874830e+001	0.972824	0.972988	
6.884830e+001	0.972988	0.972988	
6.894830e+001	0.972988	0.972988	
6.904830e+001	0.972824	0.972988	
6.914830e+001	0.972988	0.972824	
6.924830e+001	0.972988	0.972824	
6.934830e+001	0.972824	0.972988	
6.944830e+001	0.972988	0.972988	
6.954830e+001	0.972824	0.972824	
6.964830e+001	0.972988	0.973153	
6.974830e+001	0.972824	0.973153	
6.984830e+001	0.972824	0.972824	
6.994830e+001	0.972988	0.972824	
7.004830e+001	0.972659	0.972988	
7.014830e+001	0.972988	0.973153	
7.024830e+001	0.972659	0.972988	
7.034830e+001	0.972988	0.972988	
7.044830e+001	0.973153	0.973153	
7.054830e+001	0.972988	0.972988	
7.064830e+001	0.973153	0.973153	
7.074830e+001	0.972988	0.972988	
7.084830e+001	0.972824	0.973153	
7.094830e+001	0.972988	0.972824	
7.104830e+001	0.973153	0.972824	
7.114830e+001	0.972988	0.972824	
7.124830e+001	0.972824	0.972824	
7.134830e+001	0.972824	0.972824	
7.144830e+001	0.973317	0.972824	
7.154830e+001	0.972988	0.972988	
7.164830e+001	0.972988	0.972824	
7.174830e+001	0.972988	0.972988	
7.184830e+001	0.972988	0.972824	
7.194830e+001	0.973153	0.973153	
7.204830e+001	0.973153	0.972824	
7.214830e+001	0.972988	0.972988	
7.224830e+001	0.972988	0.973153	
7.234830e+001	0.972824	0.972824	
7.244830e+001	0.972824	0.972988	
7.254830e+001	0.972988	0.972988	
7.264830e+001	0.972988	0.972988	
7.274830e+001	0.972824	0.973153	
7.284830e+001	0.972988	0.972824	
7.294830e+001	0.973153	0.972988	
7.304830e+001	0.972988	0.972988	
7.314830e+001	0.972988	0.972824	
7.324830e+001	0.972988	0.972824	
7.334830e+001	0.972824	0.973153	
7.344830e+001	0.972824	0.972824	
7.354830e+001	0.973153	0.972988	
7.364830e+001	0.972988	0.972988	
7.374830e+001	0.972988	0.973153	
7.384830e+001	0.972988	0.972824	
7.394830e+001	0.972988	0.972988	
7.404830e+001	0.972824	0.973153	
7.414830e+001	0.972988	0.972988	
7.424830e+001	0.973153	0.972988	
7.434830e+001	0.973153	0.972824	
7.444830e+001	0.972988	0.973153	
7.454830e+001	0.972988	0.972988	
7.464830e+001	0.972988	0.972988	
7.474830e+001	0.972988	0.973153	
7.484830e+001	0.973153	0.973317	
7.494830e+001	0.972824	0.972988	
7.504830e+001	0.972824	0.972988	
7.514830e+001	0.973153	0.972988	
7.524830e+001	0.973317	0.972988	
7.534830e+001	0.972988	0.973153	
7.544830e+001	0.972824	0.973153	
7.554830e+001	0.972988	0.972988	
7.564830e+001	0.972988	0.973153	
7.574830e+001	0.972659	0.973153	
7.584830e+001	0.972824	0.972988	
7.594830e+001	0.972988	0.972988	
7.604830e+001	0.972988	0.972824	
7.614830e+001	0.972988	0.973153	
7.624830e+001	0.972988	0.972988	
7.634830e+001	0.972988	0.972988	
7.644830e+001	0.972824	0.972988	
7.654830e+001	0.972824	0.973153	
7.664830e+001	0.973153	0.973153	
7.674830e+001	0.973153	0.973153	
7.684830e+001	0.972988	0.973153	
7.694830e+001	0.972824	0.972988	
7.704830e+001	0.972988	0.972659	
7.714830e+001	0.972824	0.972988	
7.724830e+001	0.973153	0.973153	
7.734830e+001	0.973153	0.973153	
7.744830e+001	0.972988	0.973153	
7.754830e+001	0.972824	0.973153	
7.764830e+001	0.973153	0.973153	
7.774830e+001	0.972988	0.972988	
7.784830e+001	0.973153	0.973153	
7.794830e+001	0.972988	0.972988	
7.804830e+001	0.972988	0.973153	
7.814830e+001	0.973153	0.973153	
7.824830e+001	0.973317	0.972988	
7.834830e+001	0.972988	0.972824	
7.844830e+001	0.972988	0.972988	
7.854830e+001	0.972824	0.972824	
7.864830e+001	0.973153	0.973153	
7.874830e+001	0.973153	0.973153	
7.884830e+001	0.972988	0.972988	
7.894830e+001	0.972988	0.973153	
7.904830e+001	0.972988	0.973153	
7.914830e+001	0.972988	0.973153	
7.924830e+001	0.972988	0.972824	
7.934830e+001	0.972824	0.972988	
7.944830e+001	0.972824	0.972824	
7.954830e+001	0.973153	0.972988	
7.964830e+001	0.972988	0.972824	
7.974830e+001	0.973153	0.972988	
7.984830e+001	0.972988	0.973153	
7.994830e+001	0.972988	0.972988	
8.004830e+001	0.972824	0.973153	
8.014830e+001	0.972988	0.972988	
8.024830e+001	0.972988	0.973153	
8.034830e+001	0.972988	0.973153	
8.044830e+001	0.972988	0.972988	
8.054830e+001	0.973153	0.972988	
8.064830e+001	0.973153	0.973153	
8.074830e+001	0.972824	0.972824	
8.084830e+001	0.972824	0.972988	
8.094830e+001	0.972988	0.973153	
8.104830e+001	0.972988	0.972988	
8.114830e+001	0.972988	0.972988	
8.124830e+001	0.973153	0.972988	
8.134830e+001	0.972824	0.973153	
8.144830e+001	0.972988	0.973153	
8.154830e+001	0.972824	0.972988	
8.164830e+001	0.972824	0.973153	
8.174830e+001	0.973153	0.972988	
8.184830e+001	0.973153	0.972988	
8.194830e+001	0.972988	0.972988	
8.204830e+001	0.972988	0.972988	
8.214830e+001	0.972988	0.973153	
8.224830e+001	0.972988	0.972988	
8.234830e+001	0.972824	0.972824	
8.244830e+001	0.972988	0.972659	
8.254830e+001	0.972988	0.972988	
8.264830e+001	0.972988	0.972824	
8.274830e+001	0.972988	0.973153	
8.284830e+001	0.972988	0.973153	
8.294830e+001	0.973153	0.973153	
8.304830e+001	0.972824	0.972824	
8.314830e+001	0.972659	0.972988	
8.324830e+001	0.972824	0.973153	
8.334830e+001	0.972988	0.972824	
8.344830e+001	0.972824	0.972824	
8.354830e+001	0.972824	0.972988	
8.364830e+001	0.972988	0.972824	
8.374830e+001	0.972824	0.972988	
8.384830e+001	0.972659	0.972988	
8.394830e+001	0.972824	0.972988	
8.404830e+001	0.973153	0.972824	
8.414830e+001	0.972988	0.973317	
8.424830e+001	0.972824	0.972988	
8.434830e+001	0.972988	0.972824	
8.444830e+001	0.972988	0.972988	
8.454830e+001	0.972988	0.972824	
8.464830e+001	0.972988	0.972988	
8.474830e+001	0.972988	0.973153	
8.484830e+001	0.972824	0.972988	
8.494830e+001	0.972988	0.972824	
8.504830e+001	0.972824	0.973153	
8.514830e+001	0.972824	0.972988	
8.524830e+001	0.973153	0.972824	
8.534830e+001	0.972824	0.972988	
8.544830e+001	0.973153	0.972988	
8.554830e+001	0.972988	0.972988	
8.564830e+001	0.972824	0.972988	
8.574830e+001	0.972988	0.972988	
8.584830e+001	0.972824	0.973153	
8.594830e+001	0.972988	0.972988	
8.604830e+001	0.972988	0.973153	
8.614830e+001	0.972824	0.973153	
8.624830e+001	0.972988	0.972988	
8.634830e+001	0.972824	0.972988	
8.644830e+001	0.972988	0.972659	
8.654830e+001	0.972988	0.972824	
8.664830e+001	0.972824	0.972988	
8.674830e+001	0.972988	0.972988	
8.684830e+001	0.972988	0.972988	
8.694830e+001	0.972824	0.972824	
8.704830e+001	0.972824	0.972988	
8.714830e+001	0.972824	0.973153	
8.724830e+001	0.972988	0.972988	
8.734830e+001	0.972988	0.972988	
8.744830e+001	0.972824	0.972824	
8.754830e+001	0.972988	0.972824	
8.764830e+001	0.972988	0.972659	
8.774830e+001	0.972988	0.972988	
8.784830e+001	0.972988	0.972988	
8.794830e+001	0.972988	0.972988	
8.804830e+001	0.972824	0.973153	
8.814830e+001	0.973153	0.972988	
8.824830e+001	0.972824	0.972824	
8.834830e+001	0.972988	0.972824	
8.844830e+001	0.972824	0.972988	
8.854830e+001	0.972988	0.972824	
8.864830e+001	0.972988	0.972824	
8.874830e+001	0.972659	0.973153	
8.884830e+001	0.972659	0.972988	
8.894830e+001	0.972824	0.973153	
8.904830e+001	0.972988	0.972824	
8.914830e+001	0.972988	0.972988	
8.924830e+001	0.972988	0.972824	
8.934830e+001	0.972988	0.972988	
8.944830e+001	0.973153	0.972824	
8.954830e+001	0.972824	0.973153	
8.964830e+001	0.972988	0.972988	
8.974830e+001	0.972988	0.972824	
8.984830e+001	0.972988	0.972988	
8.994830e+001	0.972988	0.972824	
9.004830e+001	0.972495	0.973153	
9.014830e+001	0.972824	0.972988	
9.024830e+001	0.972824	0.972824	
9.034830e+001	0.972988	0.972988	
9.044830e+001	0.972824	0.972988	
9.054830e+001	0.972824	0.973153	
9.064830e+001	0.973153	0.972988	
9.074830e+001	0.972824	0.972988	
9.084830e+001	0.972988	0.972659	
9.094830e+001	0.972988	0.972824	
9.104830e+001	0.972659	0.973153	
9.114830e+001	0.972988	0.972824	
9.124830e+001	0.973153	0.973153	
9.134830e+001	0.973153	0.972988	
9.144830e+001	0.973153	0.972824	
9.154830e+001	0.973153	0.972988	
9.164830e+001	0.973153	0.972988	
9.174830e+001	0.973153	0.973153	
9.184830e+001	0.972988	0.972988	
9.194830e+001	0.972824	0.972659	
9.204830e+001	0.972988	0.972824	
9.214830e+001	0.973153	0.972659	
9.224830e+001	0.972824	0.972988	
9.234830e+001	0.973153	0.972659	
9.244830e+001	0.972988	0.972988	
9.254830e+001	0.972988	0.972824	
9.264830e+001	0.972988	0.972988	
9.274830e+001	0.972988	0.973153	
9.284830e+001	0.972988	0.972988	
9.294830e+001	0.972659	0.972988	
9.304830e+001	0.972824	0.972824	
9.314830e+001	0.972824	0.972988	
9.324830e+001	0.972824	0.972824	
9.334830e+001	0.973153	0.972824	
9.344830e+001	0.972659	0.972824	
9.354830e+001	0.972988	0.972824	
9.364830e+001	0.972824	0.973153	
9.374830e+001	0.972824	0.972659	
9.384830e+001	0.972824	0.972988	
9.394830e+001	0.972988	0.973153	
9.404830e+001	0.972988	0.972988	
9.414830e+001	0.972988	0.972824	
9.424830e+001	0.972988	0.973153	
9.434830e+001	0.972988	0.973153	
9.444830e+001	0.972824	0.972988	
9.454830e+001	0.973153	0.972824	
9.464830e+001	0.972988	0.972988	
9.474830e+001	0.972988	0.973153	
9.484830e+001	0.972824	0.972824	
9.494830e+001	0.972495	0.972988	
9.504830e+001	0.973153	0.972824	
9.514830e+001	0.972824	0.972988	
9.524830e+001	0.972824	0.973153	
9.534830e+001	0.972824	0.972824	
9.544830e+001	0.972988	0.972988	
9.554830e+001	0.973153	0.972988	
9.564830e+001	0.972659	0.973153	
9.574830e+001	0.973153	0.972824	
9.584830e+001	0.972988	0.973153	
9.594830e+001	0.972824	0.972824	
9.604830e+001	0.972824	0.972988	
9.614830e+001	0.972988	0.972988	
9.624830e+001	0.972824	0.972824	
9.634830e+001	0.972988	0.972988	
9.644830e+001	0.972988	0.973153	
9.654830e+001	0.972988	0.972988	
9.664830e+001	0.972988	0.972988	
9.674830e+001	0.972824	0.972988	
9.684830e+001	0.972824	0.972824	
9.694830e+001	0.973153	0.972988	
9.704830e+001	0.972988	0.972988	
9.714830e+001	0.972988	0.973153	
9.724830e+001	0.972824	0.972988	
9.734830e+001	0.973153	0.972824	
9.744830e+001	0.972824	0.973153	
9.754830e+001	0.972988	0.973153	
9.764830e+001	0.972988	0.972988	
9.774830e+001	0.972824	0.972659	
9.784830e+001	0.973153	0.972988	
9.794830e+001	0.972988	0.972824	
9.804830e+001	0.972988	0.972988	
9.814830e+001	0.972988	0.972824	
9.824830e+001	0.972824	0.972824	
9.834830e+001	0.972824	0.972824	
9.844830e+001	0.972824	0.972988	
9.854830e+001	0.973153	0.973153	
9.864830e+001	0.973153	0.972988	
9.874830e+001	0.973153	0.973153	
9.884830e+001	0.973153	0.972988	
9.894830e+001	0.972824	0.972988	
9.904830e+001	0.973153	0.972988	
9.914830e+001	0.972988	0.972988	
9.924830e+001	0.973153	0.972988	
9.934830e+001	0.972824	0.972988	
9.944830e+001	0.972988	0.973153	
9.954830e+001	0.972824	0.973317	
9.964830e+001	0.972988	0.972824	
9.974830e+001	0.972824	0.972824	
9.984830e+001	0.972988	0.972988	
9.994830e+001	0.973153	0.972988	
1.000483e+002	0.972824	0.972824	
1.001483e+002	0.972824	0.972824	
1.002483e+002	0.972988	0.972988	
1.003483e+002	0.972988	0.972824	
1.004483e+002	0.972824	0.972824	
1.005483e+002	0.973153	0.972824	
1.006483e+002	0.972988	0.972988	
1.007483e+002	0.972988	0.972988	
1.008483e+002	0.973153	0.972824	
1.009483e+002	0.972824	0.972659	
1.010483e+002	0.972824	0.972988	
1.011483e+002	0.972824	0.972988	
1.012483e+002	0.972824	0.972988	
1.013483e+002	0.972988	0.972988	
1.014483e+002	0.972824	0.972988	
1.015483e+002	0.973153	0.972659	
1.016483e+002	0.972988	0.972988	
1.017483e+002	0.972988	0.972988	
1.018483e+002	0.972988	0.972824	
1.019483e+002	0.972824	0.972988	
1.020483e+002	0.972824	0.973153	
1.021483e+002	0.972824	0.972824	
1.022483e+002	0.972824	0.972824	
1.023483e+002	0.972824	0.972988	
1.024483e+002	0.973153	0.973153	
1.025483e+002	0.972988	0.972988	
