Time	Dev1/ai0	Dev1/ai1	
5.305060e+001	1.777559	1.955456	
5.315060e+001	1.778546	1.956279	
5.325060e+001	1.777559	1.956937	
5.335060e+001	1.777394	1.956608	
5.345060e+001	1.777065	1.955950	
5.355060e+001	1.776407	1.956937	
5.365060e+001	1.775584	1.956114	
5.375060e+001	1.776242	1.956773	
5.385060e+001	1.776571	1.956608	
5.395060e+001	1.777065	1.956608	
5.405060e+001	1.777230	1.956114	
5.415060e+001	1.777065	1.956114	
5.425060e+001	1.773609	1.955621	
5.435060e+001	1.777065	1.955950	
5.445060e+001	1.776571	1.955621	
5.455060e+001	1.776571	1.955127	
5.465060e+001	1.775913	1.956114	
5.475060e+001	1.775255	1.955621	
5.485060e+001	1.776571	1.954962	
5.495060e+001	1.776078	1.955292	
5.505060e+001	1.776900	1.955127	
5.515060e+001	1.777065	1.954798	
5.525060e+001	1.777394	1.954304	
5.535060e+001	1.777230	1.953481	
5.545060e+001	1.777723	1.952659	
5.555060e+001	1.777559	1.951342	
5.565060e+001	1.777559	1.951671	
5.575060e+001	1.777065	1.951177	
5.585060e+001	1.776242	1.951342	
5.595060e+001	1.775090	1.951671	
5.605060e+001	1.775090	1.950848	
5.615060e+001	1.774432	1.950684	
5.625060e+001	1.774267	1.950025	
5.635060e+001	1.774267	1.949861	
5.645060e+001	1.774596	1.950190	
5.655060e+001	1.771141	1.949861	
5.665060e+001	1.775255	1.951177	
5.675060e+001	1.775584	1.950355	
5.685060e+001	1.776078	1.950355	
5.695060e+001	1.776242	1.950519	
5.705060e+001	1.776407	1.950025	
5.715060e+001	1.777559	1.949861	
5.725060e+001	1.775913	1.948873	
5.735060e+001	1.775584	1.948544	
5.745060e+001	1.775090	1.948215	
5.755060e+001	1.774596	1.947557	
5.765060e+001	1.773774	1.947392	
5.775060e+001	1.773774	1.947392	
5.785060e+001	1.772457	1.947392	
5.795060e+001	1.772786	1.947392	
5.805060e+001	1.773280	1.948051	
5.815060e+001	1.773609	1.948544	
5.825060e+001	1.773609	1.948873	
5.835060e+001	1.774596	1.948380	
5.845060e+001	1.774267	1.949367	
5.855060e+001	1.774596	1.949203	
5.865060e+001	1.774267	1.949203	
5.875060e+001	1.774432	1.949532	
5.885060e+001	1.770153	1.949696	
5.895060e+001	1.773445	1.949696	
5.905060e+001	1.773280	1.949532	
5.915060e+001	1.772951	1.950190	
5.925060e+001	1.772622	1.950848	
5.935060e+001	1.772293	1.950684	
5.945060e+001	1.773609	1.951177	
5.955060e+001	1.772622	1.952000	
5.965060e+001	1.773609	1.952000	
5.975060e+001	1.772951	1.951671	
5.985060e+001	1.774432	1.952329	
5.995060e+001	1.774432	1.953646	
6.005060e+001	1.775419	1.952329	
6.015060e+001	1.774596	1.952659	
6.025060e+001	1.774267	1.952000	
6.035060e+001	1.773938	1.951671	
6.045060e+001	1.773445	1.951507	
6.055060e+001	1.773445	1.951342	
6.065060e+001	1.773774	1.952000	
6.075060e+001	1.773280	1.951507	
6.085060e+001	1.772622	1.951507	
6.095060e+001	1.774596	1.951836	
6.105060e+001	1.775090	1.952823	
6.115060e+001	1.775748	1.951836	
6.125060e+001	1.775584	1.952165	
6.135060e+001	1.775748	1.951836	
6.145060e+001	1.775419	1.952000	
6.155060e+001	1.775090	1.951836	
6.165060e+001	1.774103	1.952000	
6.175060e+001	1.774926	1.952988	
6.185060e+001	1.773280	1.953975	
6.195060e+001	1.772786	1.953646	
6.205060e+001	1.773280	1.953810	
6.215060e+001	1.773280	1.954633	
6.225060e+001	1.773609	1.954304	
6.235060e+001	1.774761	1.954140	
6.245060e+001	1.774432	1.954633	
6.255060e+001	1.774926	1.954140	
6.265060e+001	1.774761	1.953481	
6.275060e+001	1.774596	1.953317	
6.285060e+001	1.773774	1.952823	
6.295060e+001	1.773938	1.952823	
6.305060e+001	1.773445	1.952329	
6.315060e+001	1.773445	1.951671	
6.325060e+001	1.773609	1.949696	
6.335060e+001	1.773609	1.952000	
6.345060e+001	1.775090	1.951836	
6.355060e+001	1.774596	1.952329	
6.365060e+001	1.774761	1.952165	
6.375060e+001	1.774926	1.952823	
6.385060e+001	1.774596	1.952329	
6.395060e+001	1.774267	1.952329	
6.405060e+001	1.775255	1.952823	
6.415060e+001	1.773774	1.952988	
6.425060e+001	1.772786	1.952659	
6.435060e+001	1.773280	1.953152	
6.445060e+001	1.772786	1.954469	
6.455060e+001	1.772786	1.953810	
6.465060e+001	1.773938	1.954633	
6.475060e+001	1.774103	1.954798	
6.485060e+001	1.774432	1.954633	
6.495060e+001	1.774926	1.954469	
6.505060e+001	1.775419	1.954304	
6.515060e+001	1.775748	1.954962	
6.525060e+001	1.776736	1.954798	
6.535060e+001	1.775255	1.954633	
6.545060e+001	1.776736	1.954962	
6.555060e+001	1.776571	1.956279	
6.565060e+001	1.776242	1.955127	
6.575060e+001	1.774267	1.954633	
6.585060e+001	1.775419	1.953975	
6.595060e+001	1.775090	1.953975	
6.605060e+001	1.774596	1.953975	
6.615060e+001	1.774926	1.953810	
6.625060e+001	1.774761	1.953975	
6.635060e+001	1.776571	1.953646	
6.645060e+001	1.776078	1.954304	
6.655060e+001	1.776571	1.952494	
6.665060e+001	1.777065	1.954962	
6.675060e+001	1.777230	1.955292	
6.685060e+001	1.776736	1.955785	
6.695060e+001	1.777065	1.955621	
6.705060e+001	1.776571	1.955950	
6.715060e+001	1.776571	1.956114	
6.725060e+001	1.776407	1.955950	
6.735060e+001	1.776571	1.956279	
6.745060e+001	1.776736	1.956444	
6.755060e+001	1.778052	1.957431	
6.765060e+001	1.777559	1.958089	
6.775060e+001	1.778382	1.957925	
6.785060e+001	1.779040	1.958418	
6.795060e+001	1.779369	1.958748	
6.805060e+001	1.780850	1.958418	
6.815060e+001	1.779863	1.958748	
6.825060e+001	1.779698	1.957925	
6.835060e+001	1.779698	1.957925	
6.845060e+001	1.779534	1.957925	
6.855060e+001	1.778711	1.957760	
6.865060e+001	1.780192	1.957431	
6.875060e+001	1.779863	1.958089	
6.885060e+001	1.780685	1.958089	
6.895060e+001	1.781508	1.957925	
6.905060e+001	1.781179	1.958748	
6.915060e+001	1.781344	1.959241	
6.925060e+001	1.780850	1.959570	
6.935060e+001	1.780685	1.960064	
6.945060e+001	1.780521	1.959406	
6.955060e+001	1.780685	1.958912	
6.965060e+001	1.780356	1.958748	
6.975060e+001	1.781015	1.958418	
6.985060e+001	1.780685	1.957760	
6.995060e+001	1.780521	1.957431	
7.005060e+001	1.780192	1.957760	
7.015060e+001	1.779698	1.958418	
7.025060e+001	1.778875	1.958418	
7.035060e+001	1.778875	1.958583	
7.045060e+001	1.778546	1.958748	
7.055060e+001	1.778875	1.958418	
7.065060e+001	1.778875	1.957925	
7.075060e+001	1.778875	1.957431	
7.085060e+001	1.779863	1.957431	
7.095060e+001	1.778875	1.957596	
7.105060e+001	1.778382	1.957596	
7.115060e+001	1.778217	1.956608	
7.125060e+001	1.777559	1.957102	
7.135060e+001	1.776736	1.957102	
7.145060e+001	1.777065	1.956773	
7.155060e+001	1.776900	1.956608	
7.165060e+001	1.777230	1.956279	
7.175060e+001	1.777888	1.955950	
7.185060e+001	1.777559	1.955950	
7.195060e+001	1.778217	1.956773	
7.205060e+001	1.777065	1.955950	
7.215060e+001	1.776736	1.955292	
7.225060e+001	1.776242	1.954469	
7.235060e+001	1.775584	1.954140	
7.245060e+001	1.774761	1.954304	
7.255060e+001	1.775419	1.954140	
7.265060e+001	1.774596	1.953317	
7.275060e+001	1.775090	1.952494	
7.285060e+001	1.775419	1.952165	
7.295060e+001	1.775090	1.951671	
7.305060e+001	1.774926	1.951836	
7.315060e+001	1.775090	1.952659	
7.325060e+001	1.774267	1.951507	
7.335060e+001	1.773938	1.951342	
7.345060e+001	1.772786	1.951013	
7.355060e+001	1.772457	1.950684	
7.365060e+001	1.773609	1.950355	
7.375060e+001	1.773115	1.950190	
7.385060e+001	1.773609	1.950190	
7.395060e+001	1.773938	1.950519	
7.405060e+001	1.773774	1.950519	
7.415060e+001	1.773938	1.950025	
7.425060e+001	1.774761	1.949367	
7.435060e+001	1.773280	1.949532	
7.445060e+001	1.773115	1.949038	
7.455060e+001	1.772457	1.948380	
7.465060e+001	1.771799	1.948380	
7.475060e+001	1.771141	1.948709	
7.485060e+001	1.771470	1.948709	
7.495060e+001	1.770647	1.948873	
7.505060e+001	1.770811	1.949038	
7.515060e+001	1.771141	1.948709	
7.525060e+001	1.772293	1.948544	
7.535060e+001	1.771470	1.949038	
7.545060e+001	1.772293	1.949696	
7.555060e+001	1.772293	1.949861	
7.565060e+001	1.772457	1.950190	
7.575060e+001	1.772457	1.950025	
7.585060e+001	1.772457	1.949696	
7.595060e+001	1.773445	1.950025	
7.605060e+001	1.771634	1.950190	
7.615060e+001	1.771963	1.950025	
7.625060e+001	1.771963	1.949861	
7.635060e+001	1.772293	1.950025	
7.645060e+001	1.771963	1.949696	
7.655060e+001	1.773774	1.950190	
7.665060e+001	1.773609	1.951507	
7.675060e+001	1.774432	1.950355	
7.685060e+001	1.774926	1.951013	
7.695060e+001	1.775090	1.951342	
7.705060e+001	1.774596	1.951671	
7.715060e+001	1.775090	1.952329	
7.725060e+001	1.774267	1.952329	
7.735060e+001	1.774103	1.952659	
7.745060e+001	1.774267	1.953481	
7.755060e+001	1.773774	1.953646	
7.765060e+001	1.770318	1.953152	
7.775060e+001	1.774432	1.953975	
7.785060e+001	1.775090	1.953481	
7.795060e+001	1.775584	1.953810	
7.805060e+001	1.775913	1.953317	
7.815060e+001	1.776242	1.953646	
7.825060e+001	1.774432	1.954140	
7.835060e+001	1.776736	1.953810	
7.845060e+001	1.776900	1.953481	
7.855060e+001	1.777394	1.953481	
7.865060e+001	1.776407	1.953317	
7.875060e+001	1.776571	1.953481	
7.885060e+001	1.776900	1.954633	
7.895060e+001	1.775748	1.953481	
7.905060e+001	1.775584	1.952988	
7.915060e+001	1.775419	1.952659	
7.925060e+001	1.775255	1.952823	
7.935060e+001	1.775419	1.953317	
7.945060e+001	1.776078	1.952988	
7.955060e+001	1.776078	1.952494	
7.965060e+001	1.775913	1.952165	
7.975060e+001	1.776242	1.951671	
7.985060e+001	1.775090	1.952329	
7.995060e+001	1.775748	1.953317	
8.005060e+001	1.774267	1.952329	
8.015060e+001	1.774432	1.952000	
8.025060e+001	1.774761	1.951836	
8.035060e+001	1.774926	1.952165	
8.045060e+001	1.775255	1.952329	
8.055060e+001	1.776736	1.952165	
8.065060e+001	1.775913	1.951836	
8.075060e+001	1.776407	1.951671	
8.085060e+001	1.776571	1.951013	
8.095060e+001	1.777065	1.951177	
8.105060e+001	1.776242	1.952000	
8.115060e+001	1.776571	1.951342	
8.125060e+001	1.775584	1.950848	
8.135060e+001	1.775584	1.950684	
8.145060e+001	1.775090	1.950190	
8.155060e+001	1.774761	1.949861	
8.165060e+001	1.773938	1.949696	
8.175060e+001	1.774432	1.950684	
8.185060e+001	1.774267	1.950848	
8.195060e+001	1.775255	1.950684	
8.205060e+001	1.775255	1.950519	
8.215060e+001	1.775090	1.951342	
8.225060e+001	1.776242	1.950355	
8.235060e+001	1.774926	1.950684	
8.245060e+001	1.774596	1.950190	
8.255060e+001	1.774432	1.950684	
8.265060e+001	1.773938	1.950848	
8.275060e+001	1.773280	1.950848	
8.285060e+001	1.773774	1.951507	
8.295060e+001	1.773609	1.952000	
8.305060e+001	1.773609	1.951671	
8.315060e+001	1.774761	1.952000	
8.325060e+001	1.775090	1.952165	
8.335060e+001	1.774926	1.952659	
8.345060e+001	1.775748	1.952988	
8.355060e+001	1.775255	1.952329	
8.365060e+001	1.775255	1.952165	
8.375060e+001	1.774926	1.951671	
8.385060e+001	1.774761	1.951177	
8.395060e+001	1.774103	1.951013	
8.405060e+001	1.773280	1.950519	
8.415060e+001	1.774267	1.950684	
8.425060e+001	1.774267	1.951013	
8.435060e+001	1.774761	1.951013	
8.445060e+001	1.774926	1.951342	
8.455060e+001	1.776900	1.951177	
8.465060e+001	1.776078	1.951671	
8.475060e+001	1.776736	1.951507	
8.485060e+001	1.776900	1.951671	
8.495060e+001	1.776571	1.952165	
8.505060e+001	1.776078	1.952165	
8.515060e+001	1.776736	1.952000	
8.525060e+001	1.775748	1.952823	
8.535060e+001	1.775748	1.952494	
8.545060e+001	1.775419	1.952659	
8.555060e+001	1.775090	1.952329	
8.565060e+001	1.775419	1.952659	
8.575060e+001	1.776407	1.952823	
8.585060e+001	1.776571	1.952823	
8.595060e+001	1.777065	1.953481	
8.605060e+001	1.777230	1.953646	
8.615060e+001	1.776571	1.953481	
8.625060e+001	1.777888	1.953646	
8.635060e+001	1.776571	1.951507	
8.645060e+001	1.776242	1.953317	
8.655060e+001	1.776242	1.953810	
8.665060e+001	1.775913	1.954140	
8.675060e+001	1.775913	1.954304	
8.685060e+001	1.776900	1.954304	
8.695060e+001	1.776900	1.955292	
8.705060e+001	1.777065	1.955127	
8.715060e+001	1.776407	1.954633	
8.725060e+001	1.776078	1.954140	
8.735060e+001	1.774926	1.953152	
8.745060e+001	1.775090	1.953646	
8.755060e+001	1.774926	1.953481	
8.765060e+001	1.774926	1.953975	
8.775060e+001	1.774926	1.953646	
8.785060e+001	1.775090	1.953975	
8.795060e+001	1.775913	1.954798	
8.805060e+001	1.774926	1.954469	
8.815060e+001	1.774761	1.953975	
8.825060e+001	1.774432	1.953975	
8.835060e+001	1.773938	1.953975	
8.845060e+001	1.773280	1.954140	
8.855060e+001	1.773445	1.954962	
8.865060e+001	1.773280	1.954798	
8.875060e+001	1.773445	1.954633	
8.885060e+001	1.773445	1.954798	
8.895060e+001	1.773609	1.955292	
8.905060e+001	1.770811	1.955292	
8.915060e+001	1.774103	1.955456	
8.925060e+001	1.773938	1.955621	
8.935060e+001	1.773774	1.955127	
8.945060e+001	1.773938	1.954469	
8.955060e+001	1.772951	1.954140	
8.965060e+001	1.773609	1.953317	
8.975060e+001	1.772457	1.953152	
8.985060e+001	1.772951	1.952000	
8.995060e+001	1.773280	1.951671	
9.005060e+001	1.773280	1.950684	
9.015060e+001	1.773280	1.950684	
9.025060e+001	1.774432	1.950355	
9.035060e+001	1.773774	1.949696	
9.045060e+001	1.773609	1.949203	
9.055060e+001	1.773774	1.948709	
9.065060e+001	1.772951	1.948215	
9.075060e+001	1.773774	1.948215	
9.085060e+001	1.772128	1.947392	
9.095060e+001	1.772128	1.947886	
9.105060e+001	1.771799	1.948380	
9.115060e+001	1.771963	1.948873	
9.125060e+001	1.772128	1.949861	
9.135060e+001	1.773609	1.950025	
9.145060e+001	1.772786	1.949861	
9.155060e+001	1.772622	1.950519	
9.165060e+001	1.773938	1.950684	
9.175060e+001	1.774103	1.950684	
9.185060e+001	1.773774	1.950355	
9.195060e+001	1.774103	1.949367	
9.205060e+001	1.773115	1.949861	
9.215060e+001	1.772951	1.949532	
9.225060e+001	1.772622	1.950025	
9.235060e+001	1.772128	1.950519	
9.245060e+001	1.771799	1.950190	
9.255060e+001	1.772293	1.951342	
9.265060e+001	1.771963	1.951013	
9.275060e+001	1.772622	1.950355	
9.285060e+001	1.772951	1.951342	
9.295060e+001	1.773115	1.951507	
9.305060e+001	1.774267	1.951507	
9.315060e+001	1.772786	1.952000	
9.325060e+001	1.772786	1.951836	
9.335060e+001	1.772457	1.951342	
9.345060e+001	1.772128	1.951177	
9.355060e+001	1.771963	1.950684	
9.365060e+001	1.773115	1.950684	
9.375060e+001	1.771963	1.950355	
9.385060e+001	1.772128	1.951507	
9.395060e+001	1.772622	1.951507	
9.405060e+001	1.772951	1.951342	
9.415060e+001	1.772951	1.951507	
9.425060e+001	1.773774	1.951671	
9.435060e+001	1.773774	1.951671	
9.445060e+001	1.773609	1.951671	
9.455060e+001	1.773609	1.952165	
9.465060e+001	1.773115	1.952165	
9.475060e+001	1.771963	1.952329	
9.485060e+001	1.772457	1.952165	
9.495060e+001	1.771963	1.952988	
9.505060e+001	1.771963	1.953317	
9.515060e+001	1.772128	1.953152	
9.525060e+001	1.772128	1.952659	
9.535060e+001	1.773938	1.952659	
9.545060e+001	1.773280	1.952659	
9.555060e+001	1.773774	1.952659	
9.565060e+001	1.773774	1.953317	
9.575060e+001	1.773280	1.952988	
9.585060e+001	1.772622	1.952659	
9.595060e+001	1.773609	1.952329	
9.605060e+001	1.772128	1.950684	
9.615060e+001	1.771963	1.952659	
9.625060e+001	1.771799	1.952659	
9.635060e+001	1.771634	1.952000	
9.645060e+001	1.771470	1.952329	
9.655060e+001	1.772293	1.952823	
9.665060e+001	1.772786	1.952659	
9.675060e+001	1.772786	1.953152	
9.685060e+001	1.772622	1.952988	
9.695060e+001	1.771799	1.952823	
9.705060e+001	1.772786	1.952823	
9.715060e+001	1.771634	1.952823	
9.725060e+001	1.771470	1.953481	
9.735060e+001	1.771470	1.953646	
9.745060e+001	1.771305	1.953317	
9.755060e+001	1.771634	1.953810	
9.765060e+001	1.772951	1.953975	
9.775060e+001	1.772786	1.953810	
9.785060e+001	1.772786	1.953646	
9.795060e+001	1.773115	1.952988	
9.805060e+001	1.772786	1.952494	
9.815060e+001	1.772293	1.952165	
9.825060e+001	1.771963	1.952000	
9.835060e+001	1.771470	1.951177	
9.845060e+001	1.771305	1.951013	
9.855060e+001	1.771141	1.951342	
9.865060e+001	1.770318	1.950848	
9.875060e+001	1.769330	1.951507	
9.885060e+001	1.770976	1.951342	
9.895060e+001	1.771305	1.951507	
9.905060e+001	1.771799	1.951671	
9.915060e+001	1.772457	1.951671	
9.925060e+001	1.772293	1.952329	
9.935060e+001	1.773280	1.951671	
9.945060e+001	1.771963	1.951342	
9.955060e+001	1.771963	1.951671	
9.965060e+001	1.771634	1.951836	
9.975060e+001	1.771470	1.951836	
9.985060e+001	1.771141	1.951671	
9.995060e+001	1.771963	1.951342	
1.000506e+002	1.771141	1.951836	
1.001506e+002	1.771470	1.951507	
1.002506e+002	1.771799	1.951507	
1.003506e+002	1.772128	1.951836	
1.004506e+002	1.772457	1.951342	
1.005506e+002	1.773445	1.951836	
1.006506e+002	1.773938	1.952165	
1.007506e+002	1.773938	1.952823	
1.008506e+002	1.773774	1.953317	
1.009506e+002	1.773445	1.954140	
1.010506e+002	1.771799	1.955127	
1.011506e+002	1.773115	1.955456	
1.012506e+002	1.773445	1.955456	
1.013506e+002	1.773774	1.955292	
1.014506e+002	1.774267	1.955950	
1.015506e+002	1.774596	1.954962	
1.016506e+002	1.775913	1.955456	
1.017506e+002	1.775748	1.955950	
1.018506e+002	1.775913	1.956279	
1.019506e+002	1.775913	1.956444	
1.020506e+002	1.775748	1.956773	
1.021506e+002	1.775255	1.957266	
1.022506e+002	1.776242	1.957102	
1.023506e+002	1.775419	1.956608	
1.024506e+002	1.775748	1.957431	
1.025506e+002	1.776407	1.956608	
1.026506e+002	1.776736	1.956444	
1.027506e+002	1.778382	1.956608	
1.028506e+002	1.777559	1.956114	
1.029506e+002	1.777723	1.955456	
1.030506e+002	1.777394	1.955292	
1.031506e+002	1.777230	1.954962	
1.032506e+002	1.776736	1.955292	
1.033506e+002	1.777723	1.954633	
1.034506e+002	1.776571	1.953975	
1.035506e+002	1.776407	1.954962	
1.036506e+002	1.776571	1.954304	
1.037506e+002	1.776900	1.953646	
1.038506e+002	1.776736	1.953481	
1.039506e+002	1.777230	1.952823	
1.040506e+002	1.776900	1.952823	
1.041506e+002	1.776571	1.952165	
1.042506e+002	1.776242	1.951836	
1.043506e+002	1.775255	1.951836	
1.044506e+002	1.776242	1.951671	
1.045506e+002	1.774596	1.952659	
1.046506e+002	1.774432	1.951836	
1.047506e+002	1.774267	1.952329	
1.048506e+002	1.773938	1.952659	
1.049506e+002	1.774267	1.952494	
1.050506e+002	1.775584	1.952000	
1.051506e+002	1.775255	1.952329	
1.052506e+002	1.775913	1.952000	
1.053506e+002	1.775913	1.952000	
1.054506e+002	1.776078	1.951671	
1.055506e+002	1.775419	1.952000	
1.056506e+002	1.775255	1.951836	
1.057506e+002	1.774596	1.951671	
1.058506e+002	1.774267	1.951671	
1.059506e+002	1.773938	1.951836	
1.060506e+002	1.772951	1.951507	
1.061506e+002	1.771963	1.951013	
1.062506e+002	1.772293	1.950519	
1.063506e+002	1.772457	1.950025	
1.064506e+002	1.773115	1.949367	
1.065506e+002	1.772622	1.949038	
1.066506e+002	1.772457	1.949203	
1.067506e+002	1.773115	1.948051	
1.068506e+002	1.771634	1.948544	
1.069506e+002	1.771634	1.948544	
1.070506e+002	1.770811	1.948544	
1.071506e+002	1.770318	1.948215	
1.072506e+002	1.769659	1.948215	
1.073506e+002	1.770153	1.949038	
1.074506e+002	1.769659	1.948380	
1.075506e+002	1.770318	1.947721	
1.076506e+002	1.770318	1.948215	
1.077506e+002	1.770318	1.948380	
1.078506e+002	1.770153	1.947228	
1.079506e+002	1.770811	1.947557	
1.080506e+002	1.770482	1.947392	
1.081506e+002	1.770153	1.947557	
1.082506e+002	1.770153	1.947886	
1.083506e+002	1.769495	1.947721	
1.084506e+002	1.770318	1.948051	
1.085506e+002	1.769330	1.948544	
1.086506e+002	1.769989	1.948709	
1.087506e+002	1.770811	1.948544	
1.088506e+002	1.770976	1.948873	
1.089506e+002	1.770976	1.949532	
1.090506e+002	1.771799	1.948380	
1.091506e+002	1.770976	1.949038	
1.092506e+002	1.771305	1.949038	
1.093506e+002	1.771141	1.949696	
1.094506e+002	1.770647	1.949696	
1.095506e+002	1.770153	1.949861	
1.096506e+002	1.770153	1.949861	
1.097506e+002	1.770318	1.950025	
1.098506e+002	1.770811	1.949861	
1.099506e+002	1.771470	1.949696	
1.100506e+002	1.771634	1.947886	
1.101506e+002	1.773280	1.950684	
1.102506e+002	1.772457	1.950190	
1.103506e+002	1.772457	1.950355	
1.104506e+002	1.772457	1.950190	
1.105506e+002	1.772128	1.950519	
1.106506e+002	1.771634	1.951177	
1.107506e+002	1.772128	1.950848	
1.108506e+002	1.772293	1.951507	
1.109506e+002	1.772786	1.951507	
1.110506e+002	1.772951	1.951013	
1.111506e+002	1.773938	1.950519	
1.112506e+002	1.773774	1.950848	
1.113506e+002	1.774103	1.949861	
1.114506e+002	1.773774	1.950190	
1.115506e+002	1.773445	1.950190	
1.116506e+002	1.773115	1.950684	
1.117506e+002	1.772457	1.951671	
1.118506e+002	1.773280	1.952000	
1.119506e+002	1.771963	1.952000	
1.120506e+002	1.772293	1.952329	
1.121506e+002	1.772457	1.952329	
1.122506e+002	1.773445	1.952000	
1.123506e+002	1.773280	1.953317	
1.124506e+002	1.774761	1.953317	
1.125506e+002	1.774267	1.952165	
1.126506e+002	1.774103	1.952329	
1.127506e+002	1.774267	1.951836	
1.128506e+002	1.774103	1.952165	
1.129506e+002	1.773774	1.951507	
1.130506e+002	1.773774	1.951671	
1.131506e+002	1.773280	1.952000	
1.132506e+002	1.773115	1.951671	
1.133506e+002	1.773280	1.952165	
1.134506e+002	1.773280	1.952823	
1.135506e+002	1.771470	1.952000	
1.136506e+002	1.774103	1.952165	
1.137506e+002	1.774761	1.951671	
1.138506e+002	1.775090	1.952329	
1.139506e+002	1.775090	1.952659	
1.140506e+002	1.775255	1.953317	
1.141506e+002	1.773774	1.953481	
1.142506e+002	1.774596	1.953481	
1.143506e+002	1.774761	1.952329	
1.144506e+002	1.774596	1.950355	
1.145506e+002	1.773774	1.953152	
1.146506e+002	1.773445	1.952000	
1.147506e+002	1.773938	1.952000	
1.148506e+002	1.772457	1.951671	
1.149506e+002	1.772951	1.951836	
1.150506e+002	1.773280	1.952165	
1.151506e+002	1.773445	1.952000	
1.152506e+002	1.773774	1.951836	
1.153506e+002	1.775090	1.951177	
1.154506e+002	1.775090	1.950355	
1.155506e+002	1.775748	1.951013	
1.156506e+002	1.776078	1.950684	
1.157506e+002	1.776078	1.949861	
1.158506e+002	1.775913	1.950025	
1.159506e+002	1.775913	1.949696	
1.160506e+002	1.775419	1.949532	
1.161506e+002	1.774926	1.949367	
1.162506e+002	1.775090	1.949532	
1.163506e+002	1.774596	1.949696	
1.164506e+002	1.775748	1.949861	
1.165506e+002	1.775748	1.951177	
1.166506e+002	1.776407	1.950355	
1.167506e+002	1.776736	1.950848	
