Time	Dev1/ai0	Dev1/ai1	
2.202420e+003	1.770482	1.948215	
2.202520e+003	1.770482	1.947721	
2.202620e+003	1.771470	1.948709	
2.202720e+003	1.772293	1.949532	
2.202820e+003	1.772293	1.948873	
2.202920e+003	1.769330	1.948709	
2.203020e+003	1.772457	1.948709	
2.203120e+003	1.772128	1.948709	
2.203220e+003	1.772128	1.948873	
2.203320e+003	1.771963	1.949203	
2.203420e+003	1.771634	1.949532	
2.203520e+003	1.773115	1.950025	
2.203620e+003	1.772622	1.950684	
2.203720e+003	1.773115	1.950848	
2.203820e+003	1.773445	1.951342	
2.203920e+003	1.773774	1.951836	
2.204020e+003	1.773774	1.952165	
2.204120e+003	1.774267	1.952000	
2.204220e+003	1.773774	1.952000	
2.204320e+003	1.773609	1.952165	
2.204420e+003	1.773445	1.952165	
2.204520e+003	1.773445	1.952165	
2.204620e+003	1.772951	1.951507	
2.204720e+003	1.774596	1.951177	
2.204820e+003	1.775419	1.951507	
2.204920e+003	1.776242	1.951507	
2.205020e+003	1.776242	1.951671	
2.205120e+003	1.776242	1.951342	
2.205220e+003	1.776900	1.951342	
2.205320e+003	1.775748	1.951177	
2.205420e+003	1.775584	1.950519	
2.205520e+003	1.775090	1.950025	
2.205620e+003	1.775090	1.949203	
2.205720e+003	1.775419	1.949203	
2.205820e+003	1.776242	1.949696	
2.205920e+003	1.776242	1.949367	
2.206020e+003	1.776900	1.948709	
2.206120e+003	1.777559	1.948873	
2.206220e+003	1.777888	1.949367	
2.206320e+003	1.777723	1.949367	
2.206420e+003	1.777723	1.949696	
2.206520e+003	1.777559	1.949696	
2.206620e+003	1.777230	1.949861	
2.206720e+003	1.775913	1.950684	
2.206820e+003	1.776571	1.950190	
2.206920e+003	1.777559	1.951013	
2.207020e+003	1.777065	1.950519	
2.207120e+003	1.777230	1.950190	
2.207220e+003	1.777559	1.949532	
2.207320e+003	1.777559	1.950025	
2.207420e+003	1.777065	1.950519	
2.207520e+003	1.777559	1.951013	
2.207620e+003	1.776736	1.951013	
2.207720e+003	1.777230	1.951671	
2.207820e+003	1.775913	1.951671	
2.207920e+003	1.775584	1.952165	
2.208020e+003	1.777065	1.951342	
2.208120e+003	1.776407	1.950684	
2.208220e+003	1.776736	1.950190	
2.208320e+003	1.776900	1.949532	
2.208420e+003	1.776736	1.948873	
2.208520e+003	1.776407	1.948544	
2.208620e+003	1.777065	1.948215	
2.208720e+003	1.775419	1.948380	
2.208820e+003	1.775748	1.948215	
2.208920e+003	1.775913	1.949038	
2.209020e+003	1.776242	1.949038	
2.209120e+003	1.775913	1.948544	
2.209220e+003	1.776571	1.948709	
2.209320e+003	1.776900	1.948215	
2.209420e+003	1.776900	1.948380	
2.209520e+003	1.776242	1.948873	
2.209620e+003	1.775584	1.949203	
2.209720e+003	1.777230	1.949038	
2.209820e+003	1.775090	1.948709	
2.209920e+003	1.775255	1.949532	
2.210020e+003	1.775584	1.949861	
2.210120e+003	1.775748	1.949203	
2.210220e+003	1.776078	1.949367	
2.210320e+003	1.776736	1.949532	
2.210420e+003	1.776571	1.949532	
2.210520e+003	1.776407	1.949696	
2.210620e+003	1.776571	1.950025	
2.210720e+003	1.776407	1.950848	
2.210820e+003	1.777723	1.950848	
2.210920e+003	1.776407	1.952329	
2.211020e+003	1.776736	1.952165	
2.211120e+003	1.777559	1.952823	
2.211220e+003	1.778217	1.953481	
2.211320e+003	1.778711	1.953646	
2.211420e+003	1.780192	1.954304	
2.211520e+003	1.779369	1.954962	
2.211620e+003	1.780192	1.955456	
2.211720e+003	1.780192	1.956279	
2.211820e+003	1.780685	1.956444	
2.211920e+003	1.779863	1.956444	
2.212020e+003	1.780356	1.957431	
2.212120e+003	1.780521	1.957596	
2.212220e+003	1.781015	1.958089	
2.212320e+003	1.782167	1.958254	
2.212420e+003	1.782167	1.958583	
2.212520e+003	1.779040	1.958583	
2.212620e+003	1.782989	1.959735	
2.212720e+003	1.783154	1.959570	
2.212820e+003	1.783154	1.959077	
2.212920e+003	1.782660	1.959406	
2.213020e+003	1.782331	1.958089	
2.213120e+003	1.782825	1.957431	
2.213220e+003	1.782825	1.956937	
2.213320e+003	1.782989	1.956279	
2.213420e+003	1.782989	1.956279	
2.213520e+003	1.782989	1.955456	
2.213620e+003	1.782167	1.954798	
2.213720e+003	1.782660	1.955292	
2.213820e+003	1.782002	1.955621	
2.213920e+003	1.781673	1.954962	
2.214020e+003	1.781179	1.954798	
2.214120e+003	1.780521	1.954304	
2.214220e+003	1.781673	1.954469	
2.214320e+003	1.781015	1.954633	
2.214420e+003	1.781344	1.954633	
2.214520e+003	1.781508	1.955127	
